App Name,Ad Name,Start Date,End Date,Time Zone,Currency,Keyword,Match Type,Status,Bid,Impressions,Clicks,Click Through Rate,Installs,Install Rate,Cost Per Click,Cost Per Install,Spend,Average Position,Visibility,Customers,Revenue,Return On Spend,Cost Per Customer,Conversion Rate
Judge.me Product Reviews App,Search_EN_Review-variations_2024.04.29,2025-08-21,2026-02-18,UTC,USD,verified review,exact,paused,3.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Judge.me Product Reviews App,Search_EN_Review-variations_2024.04.29,2025-08-21,2026-02-18,UTC,USD,import ebay reviews,exact,paused,3.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Judge.me Product Reviews App,Search_EN_Review-variations_2024.04.29,2025-08-21,2026-02-18,UTC,USD,testimonials app,exact,active,3.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Judge.me Product Reviews App,Search_EN_Review-variations_2024.04.29,2025-08-21,2026-02-18,UTC,USD,export reviews,exact,paused,3.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Judge.me Product Reviews App,Search_EN_Review-variations_2024.04.29,2025-08-21,2026-02-18,UTC,USD,export amazon reviews,exact,paused,3.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Judge.me Product Reviews App,Search_EN_Review-variations_2024.04.29,2025-08-21,2026-02-18,UTC,USD,adding product reviews,exact,paused,3.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Judge.me Product Reviews App,Search_EN_Review-variations_2024.04.29,2025-08-21,2026-02-18,UTC,USD,reviews in shopify,exact,paused,3.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Judge.me Product Reviews App,Search_EN_Review-variations_2024.04.29,2025-08-21,2026-02-18,UTC,USD,import amazon reviews,exact,paused,3.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Judge.me Product Reviews App,Search_EN_Review-variations_2024.04.29,2025-08-21,2026-02-18,UTC,USD,feedback app,exact,paused,3.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Judge.me Product Reviews App,Search_EN_Review-variations_2024.04.29,2025-08-21,2026-02-18,UTC,USD,get reviews,exact,paused,3.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Judge.me Product Reviews App,Search_EN_Review-variations_2024.04.29,2025-08-21,2026-02-18,UTC,USD,shopify reviews,exact,paused,3.19,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Judge.me Product Reviews App,Search_EN_Review-variations_2024.04.29,2025-08-21,2026-02-18,UTC,USD,review plugin,exact,paused,3.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Judge.me Product Reviews App,Search_EN_Review-variations_2024.04.29,2025-08-21,2026-02-18,UTC,USD,amazon reviews,exact,paused,3.69,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Judge.me Product Reviews App,Search_EN_Review-variations_2024.04.29,2025-08-21,2026-02-18,UTC,USD,app for reviews,exact,paused,3.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Judge.me Product Reviews App,Search_EN_Review-variations_2024.04.29,2025-08-21,2026-02-18,UTC,USD,product app,exact,paused,3.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Judge.me Product Reviews App,Search_EN_Review-variations_2024.04.29,2025-08-21,2026-02-18,UTC,USD,ugc app,exact,paused,3.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Judge.me Product Reviews App,Search_EN_Review-variations_2024.04.29,2025-08-21,2026-02-18,UTC,USD,reviews for store,exact,paused,3.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Judge.me Product Reviews App,Search_EN_Review-variations_2024.04.29,2025-08-21,2026-02-18,UTC,USD,google review,exact,paused,3.75,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Judge.me Product Reviews App,Search_EN_Review-variations_2024.04.29,2025-08-21,2026-02-18,UTC,USD,adding reviews,exact,paused,3.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Judge.me Product Reviews App,Search_EN_Review-variations_2024.04.29,2025-08-21,2026-02-18,UTC,USD,store review,exact,paused,3.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Judge.me Product Reviews App,Search_EN_Review-variations_2024.04.29,2025-08-21,2026-02-18,UTC,USD,pos review,exact,paused,3.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Judge.me Product Reviews App,Search_EN_Review-variations_2024.04.29,2025-08-21,2026-02-18,UTC,USD,customer testimonial,exact,paused,3.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Judge.me Product Reviews App,Search_EN_Review-variations_2024.04.29,2025-08-21,2026-02-18,UTC,USD,customer feedback,exact,paused,3.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Judge.me Product Reviews App,Search_EN_Review-variations_2024.04.29,2025-08-21,2026-02-18,UTC,USD,customer review,exact,paused,3.72,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Judge.me Product Reviews App,Search_EN_Review-variations_2024.04.29,2025-08-21,2026-02-18,UTC,USD,video review,exact,paused,3.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Judge.me Product Reviews App,Search_EN_Review-variations_2024.04.29,2025-08-21,2026-02-18,UTC,USD,photo review,exact,paused,3.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Judge.me Product Reviews App,Search_EN_Review-variations_2024.04.29,2025-08-21,2026-02-18,UTC,USD,dropshipper review,exact,paused,3.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Judge.me Product Reviews App,Search_EN_Review-variations_2024.04.29,2025-08-21,2026-02-18,UTC,USD,dropshipping review,exact,paused,3.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Judge.me Product Reviews App,Search_EN_Review-variations_2024.04.29,2025-08-21,2026-02-18,UTC,USD,free product review,exact,paused,3.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Judge.me Product Reviews App,Search_EN_Review-variations_2024.04.29,2025-08-21,2026-02-18,UTC,USD,free review,exact,paused,2.5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Judge.me Product Reviews App,Search_EN_Review-variations_2024.04.29,2025-08-21,2026-02-18,UTC,USD,best review,exact,paused,3.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Judge.me Product Reviews App,Search_EN_Review-variations_2024.04.29,2025-08-21,2026-02-18,UTC,USD,review importer,exact,paused,3.79,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Judge.me Product Reviews App,Search_EN_Review-variations_2024.04.29,2025-08-21,2026-02-18,UTC,USD,review import,exact,paused,3.5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Judge.me Product Reviews App,Search_EN_Review-variations_2024.04.29,2025-08-21,2026-02-18,UTC,USD,import review,exact,paused,2.5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Judge.me Product Reviews App,Search_EN_Review-variations_2024.04.29,2025-08-21,2026-02-18,UTC,USD,shopify review,exact,paused,3.37,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Judge.me Product Reviews App,Search_EN_Review-variations_2024.04.29,2025-08-21,2026-02-18,UTC,USD,product review,exact,paused,3.96,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Judge.me Product Reviews App,Search_EN_Review-variations_2024.04.29,2025-08-21,2026-02-18,UTC,USD,review app,exact,paused,4.01,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
