App Name,Ad Name,Start Date,End Date,Time Zone,Currency,Search Term,Keyword,Match Type,Bid,Impressions,Clicks,Click Through Rate,Installs,Install Rate,Cost Per Click,Cost Per Install,Spend,Average Position,Visibility,Customers,Revenue,Return On Spend,Cost Per Customer,Conversion Rate
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,brawl stars,stars,broad,5.0,8,0,0.0,0,0.0,0.0,0.0,0.0,2.75,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,5 star,stars,broad,5.0,8,2,0.25,2,1.0,5.0,5.0,10.0,1.25,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,redes sociales,social proof,broad,5.0,8,0,0.0,0,0.0,0.0,0.0,0.0,3.75,0.137931,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,proof beer,social proof,broad,5.0,8,0,0.0,0,0.0,0.0,0.0,0.0,1.625,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,otps login & social login,social proof,broad,5.0,8,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,questions,question,broad,8.0,8,0,0.0,0,0.0,0.0,0.0,0.0,1.875,0.888888,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,star rating,stars,broad,5.0,7,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,five star,stars,broad,5.0,7,0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.875,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,hulk social login,social proof,broad,5.0,7,0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.7,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,hiko social login,social proof,broad,5.0,7,0,0.0,0,0.0,0.0,0.0,0.0,3.571428,0.538461,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,trust badges star,stars,broad,5.0,6,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,star ratings,stars,broad,5.0,6,1,0.166666,1,1.0,5.0,5.0,5.0,1.666666,0.75,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,star editions,stars,broad,5.0,6,1,0.166666,0,0.0,5.0,0.0,5.0,4.166666,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social proof gratis,social proof,broad,5.0,6,0,0.0,0,0.0,0.0,0.0,0.0,3.333333,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social buttons,social proof,broad,5.0,6,0,0.0,0,0.0,0.0,0.0,0.0,3.5,0.285714,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,sales pop up social proof,social proof,broad,5.0,6,0,0.0,0,0.0,0.0,0.0,0.0,2.333333,0.428571,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,rt social,social proof,broad,5.0,6,1,0.166666,1,1.0,5.0,5.0,5.0,2.166666,0.666666,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,question answer,question,broad,8.0,6,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social proof icons,social proof,broad,5.0,5,0,0.0,0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social media linkedin,social proof,broad,5.0,5,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social media icons and links,social proof,broad,5.0,5,0,0.0,0,0.0,0.0,0.0,0.0,3.8,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social media counter,social proof,broad,5.0,5,0,0.0,0,0.0,0.0,0.0,0.0,3.6,0.625,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social media autopilot,social proof,broad,5.0,5,0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.625,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social icons,social proof,broad,5.0,5,0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.116279,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,icon social,social proof,broad,5.0,5,1,0.2,0,0.0,5.0,0.0,5.0,3.0,0.625,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,theme star,stars,broad,5.0,4,0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.571428,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,star section,stars,broad,5.0,4,0,0.0,0,0.0,0.0,0.0,0.0,2.25,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,star rev,stars,broad,5.0,4,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,star map,stars,broad,5.0,4,0,0.0,0,0.0,0.0,0.0,0.0,2.25,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,judge.me star,stars,broad,5.0,4,1,0.25,1,1.0,5.0,5.0,5.0,2.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social share icon,social proof,broad,5.0,4,0,0.0,0,0.0,0.0,0.0,0.0,3.25,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,magik social,social proof,broad,5.0,4,0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.666666,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,botones redes sociales,social proof,broad,5.0,4,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,frequent ask question free,question,broad,8.0,4,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,stars estimated,stars,broad,5.0,3,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,star rating widget,stars,broad,5.0,3,0,0.0,0,0.0,0.0,0.0,0.0,2.666666,0.6,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,rating star,stars,broad,5.0,3,2,0.666666,2,1.0,5.0,5.0,10.0,2.666666,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social sharing,social proof,broad,5.0,3,0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.157894,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social proof delivery logo,social proof,broad,5.0,3,0,0.0,0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social media icons links,social proof,broad,5.0,3,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social icons on header,social proof,broad,5.0,3,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social follow buttons,social proof,broad,5.0,3,0,0.0,0,0.0,0.0,0.0,0.0,3.333333,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,section social proof,social proof,broad,5.0,3,0,0.0,0,0.0,0.0,0.0,0.0,4.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,proof bear sales pop up,social proof,broad,5.0,3,0,0.0,0,0.0,0.0,0.0,0.0,3.333333,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,proof approval,social proof,broad,5.0,3,0,0.0,0,0.0,0.0,0.0,0.0,3.666666,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,nextend social login,social proof,broad,5.0,3,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,login with social,social proof,broad,5.0,3,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,free social login,social proof,broad,5.0,3,0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.6,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,fomo social proof,social proof,broad,5.0,3,0,0.0,0,0.0,0.0,0.0,0.0,2.333333,0.157894,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,fera ? social proof & fomo,social proof,broad,5.0,3,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,elfsight social share but,social proof,broad,5.0,3,0,0.0,0,0.0,0.0,0.0,0.0,3.333333,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,barra redes sociales,social proof,broad,5.0,3,0,0.0,0,0.0,0.0,0.0,0.0,2.666666,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,auto post social media,social proof,broad,5.0,3,0,0.0,0,0.0,0.0,0.0,0.0,5.666666,0.25,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,announcement bar with social icons,social proof,broad,5.0,3,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,question & answer,question,broad,8.0,3,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,frequently ask question free,question,broad,8.0,3,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,comment guard,comments,broad,4.0,3,0,0.0,0,0.0,0.0,0.0,0.0,1.666666,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,blog comments,comments,broad,4.0,3,0,0.0,0,0.0,0.0,0.0,0.0,2.666666,0.272727,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,star shipit,stars,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.5,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,star reviews,stars,broad,5.0,2,1,0.5,1,1.0,5.0,5.0,5.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,star ratting,stars,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,star r,stars,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,star estimated,stars,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,2.5,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,star cloud prnt,stars,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,review stars,stars,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,rating stars,stars,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,3.5,0.666666,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,moon and stars rattle,stars,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,dragon star,stars,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,cold star,stars,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,able star,stars,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,rating widget,rating widget,exact,3.0,2,0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.4,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,viralsweep ? social actions,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,upload proof of payment,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,stars social proof,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,4.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,sprout social,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.142857,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social widgets,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,3.5,0.666666,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social videos,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,8.0,0.666666,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social snowball,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,3.5,0.013793,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social signin,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,2.5,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social share buttons,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.333333,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social scheduler,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social proofy,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.25,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social proof salespopup,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social proof bear,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,6.5,0.057142,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social proo,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.333333,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social poofy,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social pay,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social media share image,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.666666,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social media organic,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.333333,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social media live counter,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,3.5,0.333333,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social media links,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.5,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social media icons header,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.5,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social media icon,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.105263,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social media foter,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social media auto post,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,1.5,0.105263,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social login extension,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social login ? one tap,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social ico,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social flux,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social chat,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,1.5,0.285714,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social call and chat support,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,shopify social login,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.666666,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,quick social login,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.5,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,qikify sales pop-up & proof,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.4,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,proof be,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,2.5,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,oxi social login,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.142857,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,multipixels ? social pixels,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,miniorange social login,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,3.5,0.25,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,login with social media,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,hulk social loging,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,helpy social share,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,froonze social login,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.666666,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,easyauth social login,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,easy social login,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.666666,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,button social media,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,bank transfer proof,social proof,broad,5.0,2,0,0.0,0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,
